X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N
-122.365608237,47.6721740260001,2322,709 NW 60TH ST,4442,6790095,,Permit Finaled,Construction Permit,1,0,1,0,35000,ADU,"Accessory Dwelling, Attached","Construct alterations to create basement accessory dwelling unit (AADU) in existing single family residence, per plan.",2020/12/08 00:00:00+00,2021/03/01 00:00:00+00,2021,2022/02/10 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,3400.3005,3400.3,530330034003005,ACC,1262929.521,248946.542,75702,DV0069825,6790095-CN,#001a73,-122.36562286,47.67217984,2022/09/01 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330034003005,3400.3005,3400.3,1,2021_1,1,2022_1,N
-122.349475038,47.699824049,2325,710 N 97TH ST,5282,6666274,,Permit Finaled,Construction Permit,1,0,1,0,452722,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence, per plan.",2018/06/12 00:00:00+00,2019/04/16 00:00:00+00,2019,2021/12/03 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1999998,Licton Springs,Northwest,5,1300.3008,1300.3,530330013003008,ACC,1267102.22571,258951.65606,41797,DV1167707,6666274-CN,#001a73,-122.34948967,47.69982987,2022/04/16 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330013003009,1300.3009,1300.3,2,2019_2,4,2021_4,N
-122.284358305,47.608249313,2327,711 39TH AVE,6237,6110581,,Permit Finaled,Construction Permit,1,0,1,0,543132,ADU,"Accessory Dwelling, Attached",Construct addition and alteration to existing single family residence and establish new accesory dwelling unit per plans. Construct new SFD with ADU onto partial existing foundation per plans.,2007/01/18 00:00:00+00,2007/05/14 00:00:00+00,2007,2009/02/09 00:00:00+00,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,7800.2009,7800.2,530330078002009,ACC,1282503.97,225245.176,143018,DV0024597,6110581-CN,#001a73,-122.2843729,47.60825513,2010/05/14 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330078002009,7800.2009,7800.2,2,2007_2,1,2009_1,N
-122.307373003,47.6085619190001,2339,714 19TH AVE,5108,6770678,,Permit Finaled,Construction Permit,1,0,1,0,50000,ADU,"Accessory Dwelling, Attached","Construct alterations to create attached accessory dwelling unit at basement level of existing single family residence, per plan",2020/03/23 00:00:00+00,2020/05/01 00:00:00+00,2020,2021/03/31 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3000002,Central Area/Squire Park,Central,3,8700.1012,8700.1,530330087001012,ACC,1276829.992,225467.069,140027,DV0038157,6770678-CN,#001a73,-122.3073876,47.60856774,2021/11/01 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330087001012,8700.1012,8700.1,2,2020_2,1,2021_1,N
-122.361216541,47.681294339,2363,7216 4TH AVE NW,4466,6115650,,Permit Finaled,Construction Permit,1,0,1,0,1,ADU,"Accessory Dwelling, Attached","Establish use of an ADU in the bstm. alter to  exist. single family dwelling, per plans",2006/10/20 00:00:00+00,2006/11/29 00:00:00+00,2006,2008/01/16 00:00:00+00,2008,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,2900.2015,2900.2,530330029002015,ACC,1264077.35,252251.155,67525,DV0070303,6115650-CN,#001a73,-122.36123117,47.68130016,2008/05/29 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330029002015,2900.2015,2900.2,4,2006_4,1,2008_1,N
-122.378621336,47.5379783060001,2368,7221 36TH AVE SW,9136,6200663,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached",Interior alterations to create accessory dwelling unit in basement of existing single family swelling per plan.,2008/12/17 00:00:00+00,2008/12/17 00:00:00+00,2008,2008/12/30 00:00:00+00,2008,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,Southwest,1,11600.1000,11600.1,530330116001000,ACC,1258741.23,200070.58,186339,DV0075029,6200663-CN,#001a73,-122.37863593,47.53798411,2010/06/17 00:00:00+00,SINGLE FAMILY 7200,SF 7200,SF 7200,SF 7200,SF,,530330116021000,11602.1000,11602.1,4,2008_4,4,2008_4,N
-122.315906032,47.625958735,2370,723 13TH AVE E,6905,6813665,,Permit Finaled,Construction Permit,1,0,1,0,120000,ADU,"Accessory Dwelling, Attached","Construct alterations in basement of existing single-family residence to create an attached accessory dwelling unit (AADU), per plan.",2021/01/27 00:00:00+00,2021/03/04 00:00:00+00,2021,2021/09/07 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.3000002,North Capitol Hill,East,3,6500.3013,6500.3,530330065003013,ACC,1274847.738,231852.077,126203,DV0342900,6813665-CN,#001a73,-122.31592064,47.62596455,2022/09/04 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330065002008,6500.2008,6500.2,1,2021_1,3,2021_3,N
-122.29663344,47.596006791,2371,723 28TH AVE S,5012,6777673,,Permit Finaled,Construction Permit,1,0,1,0,150000,ADU,"Accessory Dwelling, Attached","Construct a DADU (detached accessory dwelling unit) and alterations for an AADU (attached accessory dwelling unit) in a single-family residence, per plan.",2020/06/12 00:00:00+00,2020/12/16 00:00:00+00,2020,2021/07/18 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,8900.2005,8900.2,530330089002005,ACC,1279391.617,220837.669,147867,DV1159782,6777673-CN,#001a73,-122.29664804,47.59601261,2022/06/16 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330089002005,8900.2005,8900.2,4,2020_4,3,2021_3,N
-122.360735207,47.681637079,2374,7231 3RD AVE NW,4834,6748619,,Permit Finaled,Construction Permit,1,0,1,0,4330,ADU,"Accessory Dwelling, Attached","Construct alterations to create an attached accessory dwelling unit (AADU) at the ground floor of existing single family residence, per plan.",2019/12/30 00:00:00+00,2020/03/19 00:00:00+00,2020,2020/06/16 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,2900.2015,2900.2,530330029002015,ACC,1264198.375,252373.79688,67449,DV0017266,6748619-CN,#001a73,-122.36074983,47.6816429,2021/09/19 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330029002015,2900.2015,2900.2,1,2020_1,2,2020_2,N
-122.268547392,47.686419614,2380,7863 56TH PL NE,8642,6639660,,Permit Finaled,Construction Permit,1,0,1,0,527754,ADU,"Accessory Dwelling, Attached","Establish use as and construct single family residence with attached accessory dwelling unit and garage, per plan.",2018/03/15 00:00:00+00,2019/01/09 00:00:00+00,2019,2020/06/03 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,4,2200.4007,2200.4,530330022004007,ACC,1286935.2089,253680.9198,696575,DV0086488,6639660-CN,#001a73,-122.268562,47.68642544,2020/07/09 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330022004007,2200.4007,2200.4,1,2019_1,2,2020_2,N
-122.268301202,47.6864700290001,2381,7867 56TH PL NE,15926,6590135,,Permit Finaled,Construction Permit,1,0,1,0,583656,ADU,"Accessory Dwelling, Attached","Establish use and construct single family residence with attached garage and accessory dwelling unit (ADU), per plan",2017/07/31 00:00:00+00,2018/06/21 00:00:00+00,2018,2019/10/03 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,4,2200.4007,2200.4,530330022004007,ACC,1286996.1792,253698.1756,696576,DV0086489,6590135-CN,#001a73,-122.26831581,47.68647586,2019/12/21 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330022004007,2200.4007,2200.4,2,2018_2,4,2019_4,N
-122.360314295,47.6863613560001,2383,7902 3RD AVE NW,6232,6674323,,Permit Finaled,Construction Permit,1,0,1,0,353336,ADU,"Accessory Dwelling, Attached","Construct substantial alterations and additions to existing single family residence, per plan.",2018/08/30 00:00:00+00,2020/06/17 00:00:00+00,2020,2021/08/27 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,2900.1020,2900.1,530330029001020,ACC,1264336.228,254094.656,58164,DV0094492,6674323-CN,#001a73,-122.36032892,47.68636717,2021/12/17 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330029001020,2900.1020,2900.1,2,2020_2,3,2021_3,N
-122.380860491,47.6911809740001,2390,8518 19TH AVE NW,3999,6130579,,Permit Finaled,Construction Permit,1,0,1,0,1950,ADU,"Accessory Dwelling, Attached",alterations and establish an accessory dwelling unit in existing single family residence per plan.(major of construction done under permit #6127146.),2007/02/28 00:00:00+00,2007/02/28 00:00:00+00,2007,2008/07/11 00:00:00+00,2008,103,Crown Hill,Residential Urban Village,Crown Hill,Residential Urban Villages,10.1,North Beach/Blue Ridge,Ballard,6,1600.3016,1600.3,530330016003016,ACC,1259311.929,255953.417,46938,DV0040668,6130579-CN,#001a73,-122.38087512,47.69118679,2008/08/28 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330016003015,1600.3015,1600.3,1,2007_1,3,2008_3,N
-122.381956482,47.69117599,2391,8518 20TH AVE NW,5314,6069225,,Permit Finaled,Construction Permit,1,0,1,0,20570,ADU,"Accessory Dwelling, Attached","Change of use from single family dwelling to single family dwelling with an accessory dwelling unit (ADU) for alterations to convert the 1st-floor to an ADU, per plans.",2006/01/04 00:00:00+00,2006/01/31 00:00:00+00,2006,2006/09/08 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1600.3009,1600.3,530330016003009,ACC,1259042.023,255957.029,46936,DV0066254,6069225-CN,#001a73,-122.38197111,47.6911818,2007/07/31 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330016003005,1600.3005,1600.3,1,2006_1,3,2006_3,N
-122.393205448,47.6913894990001,2394,8521 28TH AVE NW,5416,6771173,,Permit Finaled,Construction Permit,1,0,1,0,70000,ADU,"Accessory Dwelling, Attached","Alterations to main floor of single family residence and establish attached accessory dwelling unit (ADU) in basement, per plans.",2020/02/24 00:00:00+00,2020/03/31 00:00:00+00,2020,2021/09/08 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1500.2009,1500.2,530330015002009,ACC,1256273.731,256090.843,46210,DV0058313,6771173-CN,#001a73,-122.39322008,47.69139531,2021/09/30 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330015002010,1500.2010,1500.2,1,2020_1,3,2021_3,N
-122.317939644,47.694783499,2399,853 B NE 91ST ST,5073,6891821,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence to add a kitchen and convert basement
into an Attached Accessory Dwelling Unit (AADU), per plan.",2022/04/08 00:00:00+00,2022/05/13 00:00:00+00,2022,2022/06/01 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,1900.2011,1900.2,530330019002011,ACC,1274830.638,256961.989,761381,DV1186056,6891821-CN,#001a73,-122.31795427,47.69478932,2023/11/13 00:00:00+00,LR2 RC (M),LR2 RC (M),LR2 RC (M),LR2,L,,530330019001011,1900.1011,1900.1,2,2022_2,2,2022_2,N
-122.278383219,47.70051691,2408,9736 46TH AVE NE,7200,6730281,,Permit Finaled,Construction Permit,1,0,1,0,493567,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) in the basement, per plan.",2019/09/20 00:00:00+00,2020/07/14 00:00:00+00,2020,2021/07/16 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,5,2200.1019,2200.1,530330022001019,ACC,1284609.561,258867.564,45387,DV0039248,6730281-CN,#001a73,-122.27839784,47.70052274,2022/01/14 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330022001017,2200.1017,2200.1,3,2020_3,3,2021_3,N
-122.359867326,47.7013508750001,2411,9757 2ND AVE NW,5512,6698210,,Permit Finaled,Construction Permit,1,0,1,0,16220,ADU,"Accessory Dwelling, Attached","Construct alterations to single-family residence to establish accessory dwelling unit (ADU), per plan.",2019/07/23 00:00:00+00,2019/10/25 00:00:00+00,2019,2021/02/26 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,1702.4004,1702.4,530330017024004,ACC,1264554.749,259559.067,40766,DV0087033,6698210-CN,#001a73,-122.35988196,47.70135669,2021/04/25 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017024008,1702.4008,1702.4,4,2019_4,1,2021_1,N
-122.324773606,47.5259718660001,2417,726 S DONOVAN ST,9010,6776635,,Permit Finaled,Construction Permit,1,0,1,0,266427,ADU,"Accessory Dwelling, Attached",Construct north duplex (Establish use as townhouse and construct (1) townhouse & (2) duplex structures.  Review & process (3) records under 6771013-CN),2020/03/13 00:00:00+00,2020/08/12 00:00:00+00,2020,2021/09/28 00:00:00+00,2021,128,South Park,Residential Urban Village,South Park,Residential Urban Villages,3.0999999,South Park,Greater Duwamish,1,11200.1023,11200.1,530330112001023,ACC,1271954.6801,195429.4626,753320,DV0342279,6776635-CN,#001a73,-122.32478819,47.52597768,2022/02/12 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,6771013-CN,530330112001005,11200.1005,11200.1,3,2020_3,3,2021_3,Y
-122.290852977,47.608732875,2419,727 33RD AVE,5908,6434439,,Permit Finaled,Construction Permit,1,0,1,0,65000,ADU,"Accessory Dwelling, Attached","Construct alterations for an accessory dwelling unit (ADU), per plans",2018/07/20 00:00:00+00,2018/09/04 00:00:00+00,2018,2019/12/11 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,7800.2023,7800.2,530330078002023,ACC,1280905.513,225451.804,142968,DV0048817,6434439-CN,#001a73,-122.29086758,47.6087387,2020/03/04 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330078002017,7800.2017,7800.2,3,2018_3,4,2019_4,N
-122.312326993,47.6089779600001,2423,730 15TH AVE,4803,6287676,,Permit Finaled,Construction Permit,1,0,1,0,400,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence at the first floor for an accessory dwelling unit (ADU), per plans.",2011/07/11 00:00:00+00,2011/07/18 00:00:00+00,2011,2011/07/21 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3000002,Central Area/Squire Park,Central,3,8700.1008,8700.1,530330087001008,ACC,1275611.1073,225642.243,637264,DV0076608,6287676-CN,#001a73,-122.3123416,47.60898378,2013/01/18 00:00:00+00,LOWRISE-1,LR1,LR1,L-1,L,,530330087001008,8700.1008,8700.1,3,2011_3,3,2011_3,N
-122.368937392,47.5371857150001,2425,7303 28TH AVE SW,5741,6672043,,Permit Finaled,Construction Permit,1,0,1,0,441915,ADU,"Accessory Dwelling, Attached","Construct substantial alterations for basement accessory dwelling unit (ADU) and addition to existing single family residence, per plan.",2018/07/06 00:00:00+00,2018/09/24 00:00:00+00,2018,2020/03/17 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,2.2,High Point,Delridge Neighborhoods,1,10701.2019,10701.2,530330107012019,ACC,1261127.01,199733.65,187153,DV1093225,6672043-CN,#001a73,-122.36895199,47.53719152,2020/03/24 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330107011005,10701.1005,10701.1,3,2018_3,1,2020_1,N
-122.389512988,47.6816205440001,2426,7308 26TH AVE NW,4777,6799476,,Permit Finaled,Construction Permit,1,0,1,0,234589,ADU,"Accessory Dwelling, Attached","Construct upper level addition and substantial alterations, including establishing basement AADU in existing single family residence, per plan.",2020/10/05 00:00:00+00,2021/01/22 00:00:00+00,2021,2021/09/03 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3100.4000,3100.4,530330031004000,ACC,1257110.881,252509.778,64265,DV1197579,6799476-CN,#001a73,-122.38952762,47.68162636,2022/07/22 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330031004000,3100.4000,3100.4,1,2021_1,3,2021_3,N
-122.340521671,47.6842766290001,2430,7628 WINONA AVE N,4931,6117240,,Permit Finaled,Construction Permit,1,0,1,0,2000,ADU,"Accessory Dwelling, Attached",Alterations to create basement ADU in existing single family residence per plan.,2006/12/26 00:00:00+00,2007/03/02 00:00:00+00,2007,2008/01/23 00:00:00+00,2008,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,2700.4023,2700.4,530330027004023,ACC,1269195.438,253238.266,60567,DV0033308,6117240-CN,#001a73,-122.3405363,47.68428245,2008/09/02 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004022,2700.4022,2700.4,1,2007_1,1,2008_1,N
-122.287103288,47.68501618,2435,7702 38TH AVE NE,6001,6721878,,Permit Finaled,Construction Permit,1,0,1,0,588746,ADU,"Accessory Dwelling, Attached","Establish use as and construct single family residence with attached accessory dwelling unit, per plan.",2019/08/06 00:00:00+00,2020/01/29 00:00:00+00,2020,2021/02/03 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,4,2400.2007,2400.2,530330024002007,ACC,1282355.914,253254.869,102061,DV1115576,6721878-CN,#001a73,-122.2871179,47.685022,2021/07/29 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330024002007,2400.2007,2400.2,1,2020_1,1,2021_1,N
-122.378132608,47.685561604,2443,7711 16TH AVE NW,3606,6835058,,Permit Finaled,Construction Permit,1,0,1,0,100000,ADU,"Accessory Dwelling, Attached","Construct alterations, including for attached accessory dwelling unit (AADU), to existing single family residence, per plan.",2021/06/10 00:00:00+00,2021/08/16 00:00:00+00,2021,2022/03/01 00:00:00+00,2022,103,Crown Hill,Residential Urban Village,Crown Hill,Residential Urban Villages,10.2,Whittier Heights,Ballard,6,3000.4001,3000.4,530330030004001,ACC,1259942.483,253890.577,56184,DV0048495,6835058-CN,#001a73,-122.37814724,47.68556742,2023/02/16 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,,530330030004001,3000.4001,3000.4,3,2021_3,1,2022_1,N
-122.36962328,47.5287517790001,2446,8142 29TH AVE SW,7680,6820728,,Permit Finaled,Construction Permit,1,0,1,0,70000,ADU,"Accessory Dwelling, Attached","Construct alterations to convert basement to attached accessory dwelling unit (AADU) in existing single-family residence, per plan",2021/03/14 00:00:00+00,2021/05/28 00:00:00+00,2021,2022/04/28 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,2.4000001,Roxhill/Westwood,Delridge Neighborhoods,1,11500.1022,11500.1,530330115001022,ACC,1260896.21,196661.24,191885,DV1110161,6820728-CN,#001a73,-122.36963787,47.52875759,2022/11/28 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330115001022,11500.1022,11500.1,2,2021_2,2,2022_2,N
-122.286721686,47.682532264,2462,7343 39TH AVE NE,5977,6435447,,Permit Finaled,Construction Permit,1,0,1,0,250000,ADU,"Accessory Dwelling, Attached","Construct additions and alterations to exisitng single family residence including attached garage and accessory dwelling unit (ADU) at lower level, per plan",2015/05/11 00:00:00+00,2015/08/12 00:00:00+00,2015,2016/06/09 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,4,3900.1003,3900.1,530330039001003,ACC,1282432.78,252347.207,104171,DV0083967,6435447-CN,#001a73,-122.2867363,47.68253809,2017/02/12 00:00:00+00,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330039001003,3900.1003,3900.1,3,2015_3,2,2016_2,N
-122.265763322,47.6825289940001,2465,7346 58TH AVE NE,6176,6797585,,Permit Finaled,Construction Permit,1,0,1,0,100000,ADU,"Accessory Dwelling, Attached","Construct alterations to create new attached accessory dwelling unit (AADU) in existing single family residence, per plan.",2021/01/05 00:00:00+00,2021/01/28 00:00:00+00,2021,2022/01/31 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,Northeast,4,4000.1025,4000.1,530330040001025,ACC,1287594.409,252249.224,70816,DV1194184,6797585-CN,#001a73,-122.26577793,47.68253482,2022/07/28 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330040001009,4000.1009,4000.1,1,2021_1,1,2022_1,N
