X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N,INSPECTION_DATE,INSPECTION_TYPE
-122.370844909,47.6867555530001,4281,1107 NW 80TH ST,5256,6867944,,Permit Issued,Construction Permit,1,0,1,0,147750,DADU,"Accessory Dwelling, Detached","Remove carport, and construct Detached Accessory Dwelling Unit (DADU), per plan  (Construct substantial alterations and add ADU to existing single family residence and construct new DADU - Processing for 2 records under 6844909-CN)",2021/11/10 00:00:00+00,2022/06/16 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.2,Whittier Heights,Ballard,6,3000.3000,3000.3,530330030003000,ACC,1261745.8575,254290.0569,758457,DV0032307,6867944-CN,#ff5500,-122.37085954,47.68676137,2023/12/16 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,6844909-CN,530330030003000,3000.3000,3000.3,2,2022_2,,,N,2022/06/28 00:00:00+00,First Ground Disturbance
-122.307606803,47.6290503870001,4285,1111 19TH AVE E,4815,6840842,,Permit Issued,Construction Permit,1,0,1,0,121237,DADU,"Accessory Dwelling, Detached","Construct new detached garage with DADU (detached accessory dwelling unit) above and sitework, per plan.",2021/09/13 00:00:00+00,2021/11/29 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.3005,6400.3,530330064003005,ACC,1276915.492,232940.284,126693,DV0054741,6840842-CN,#ff5500,-122.30762141,47.62905621,2023/05/29 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064003005,6400.3005,6400.3,4,2021_4,,,N,2022/06/23 00:00:00+00,Structural
-122.313613511,47.698178661,4295,1227 NE 96TH ST,5106,6559671,,Permit Issued,Construction Permit,1,0,1,0,81786,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit [DADU], per plan. [Establish/legalize existing detached accessory dwelling unit constructed without permit.]",2021/11/03 00:00:00+00,2022/02/17 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,2000.2011,2000.2,530330020002011,ACC,1275919.6421,258179.6791,758225,DV0032772,6559671-CN,#ff5500,-122.31362813,47.69818448,2023/08/17 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330020002019,2000.2019,2000.2,1,2022_1,,,N,2021/06/10 00:00:00+00,Construction Intake Appointment
-122.304397707,47.621022059,4301,226 21ST AVE E,4207,6753865,3035462,Permit Issued,Construction Permit,1,0,1,0,70965,DADU,"Accessory Dwelling, Detached","Establish use and construct a detached accessory dwelling unit for a single-family dwelling and demolish eixisting shed and deck, per plan.",2020/06/12 00:00:00+00,2021/06/09 00:00:00+00,2021,,,131,Madison-Miller,Residential Urban Village,Madison-Miller,Residential Urban Villages,6.4000001,Miller Park,East,3,7600.2010,7600.2,530330076002010,ACC,1277650.664,229997.222,131743,DV0077269,6753865-CN,#ff5500,-122.30441231,47.62102788,2022/12/09 00:00:00+00,LR1 (M1),LR1 (M1),LR1 (M1),LR1,L,,530330076002010,7600.2010,7600.2,2,2021_2,,,N,2022/06/13 00:00:00+00,Structural
-122.304013056,47.696826426,4302,2302 NE 94TH ST,7019,6836897,,Permit Finaled,Construction Permit,1,0,1,0,350000,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to Single Family Residence, per Standard Plan 6798842-SP.",2021/05/26 00:00:00+00,2021/07/22 00:00:00+00,2021,2022/04/27 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,5,2100.2004,2100.2,530330021002004,ACC,1278273.897,257641.195,51722,DV1132377,6836897-CN,#001a73,-122.30402768,47.69683225,2023/01/22 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330021002006,2100.2006,2100.2,3,2021_3,2,2022_2,N,2022/04/27 00:00:00+00,Building Final
-122.260712154,47.4993625440001,4310,11226 57TH AVE S,7487,6742653,,Permit Issued,Construction Permit,1,0,1,0,1000,DADU,"Accessory Dwelling, Detached","Install factory-assembled structure as detached accessory dwelling unit (DADU) accessory to existing single family residence, per HUD-conforming installation manual and plan.",2019/11/27 00:00:00+00,2020/05/08 00:00:00+00,2020,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11900.4010,11900.4,530330119004010,ACC,1287599.26,185424.85,216363,DV1161979,6742653-CN,#ff5500,-122.26072672,47.49936836,2023/05/08 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330119013005,11901.3005,11901.3,2,2020_2,,,N,2021/09/16 00:00:00+00,Framing
-122.352512139,47.711355854,4311,11226 DAYTON AVE N,7551,6593689,,Permit Issued,Construction Permit,1,0,1,0,83812,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence, per plan.",2018/02/13 00:00:00+00,2021/09/02 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,5,1400.1001,1400.1,530330014001001,ACC,1266437.54,263172,35229,DV0094628,6593689-CN,#ff5500,-122.35252677,47.71136167,2023/03/02 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330014001001,1400.1001,1400.1,3,2021_3,,,N,2022/06/27 00:00:00+00,Insulation
-122.308046183,47.629714549,4324,1132 18TH AVE E,4811,6867604,,Permit Issued,Construction Permit,1,0,1,0,93753,DADU,"Accessory Dwelling, Detached","Remove portions of detached garage and construct substantial alterations to existing detached garage for 2nd floor detached accessory dwelling unit accessory to existing single family residence, per plan.",2022/03/25 00:00:00+00,2022/05/04 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.3005,6400.3,530330064003005,ACC,1276811.8128,233184.5784,760923,DV0037383,6867604-CN,#ff5500,-122.30806079,47.62972037,2023/11/04 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064003005,6400.3005,6400.3,2,2022_2,,,N,2022/06/17 00:00:00+00,Setback/Location
-122.281926868,47.711370672,4328,11333 SAND POINT WAY NE,10147,6809611,,Permit Issued,Construction Permit,1,0,1,0,138585,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) at single family residence, per standard plan 6794017-SP, per plan.",2021/01/06 00:00:00+00,2021/02/25 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,800.2000,800.2,530330008002000,ACC,1283811.649,262842.355,38096,DV1188441,6809611-CN,#ff5500,-122.28194149,47.7113765,2022/08/25 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330008002000,800.2000,800.2,1,2021_1,,,N,2021/10/18 00:00:00+00,Structural
-122.290516771,47.6294860460001,4333,1134 32ND AVE E,8055,6800790,,Permit Issued,Construction Permit,1,0,1,0,584850,DADU,"Accessory Dwelling, Detached","Establish use and Construct single-family residence with attached accessory dwelling unit [AADU] and detached accessory dwelling unit [DADU], per plan.",2020/11/06 00:00:00+00,2021/06/08 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.5,Madison Park,East,3,6300.4012,6300.4,530330063004012,ACC,1281131.7625,233018.9124,754484,DV0084337,6800790-CN,#ff5500,-122.29053137,47.62949187,2022/12/08 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330063002016,6300.2016,6300.2,2,2021_2,,,Y,2022/03/03 00:00:00+00,Insulation
-122.291682593,47.7117895310001,4336,11356 34TH AVE NE,6512,6642637,,Permit Finaled,Construction Permit,1,0,1,0,72015,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to existing single family residence, per plan.",2018/04/24 00:00:00+00,2018/10/17 00:00:00+00,2018,2019/12/03 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,1000.1000,1000.1,530330010001000,ACC,1281413.232,263040.472,37684,DV0095109,6642637-CN,#001a73,-122.29169722,47.71179536,2020/04/17 00:00:00+00,NONE,UNKNOWN,UNKNOWN,UNKNOWN,UNK,,530330010001000,1000.1000,1000.1,4,2018_4,4,2019_4,N,2019/12/03 00:00:00+00,Building Final
-122.342849617,47.6893096750001,4339,1136 N 83RD ST,4626,6804934,,Permit Finaled,Construction Permit,1,0,1,0,562254,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) and detached accessory dwelling unit (DADU), per plan.",2020/11/17 00:00:00+00,2021/03/30 00:00:00+00,2021,2021/12/10 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,2700.4004,2700.4,530330027004004,ACC,1268658.146,255085.036,60018,DV1199283,6804934-CN,#001a73,-122.34286424,47.68931549,2022/09/30 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004004,2700.4004,2700.4,1,2021_1,4,2021_4,Y,2021/12/10 00:00:00+00,Building Final
-122.319440972,47.6298225880001,4340,1139 FEDERAL AVE E,5003,6761670,,Permit Issued,Construction Permit,1,0,1,0,250000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) to existing single family residence, per plan",2020/07/21 00:00:00+00,2020/09/20 00:00:00+00,2020,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.3000002,North Capitol Hill,East,3,6500.1030,6500.1,530330065001030,ACC,1274003.425,233278.026,125835,DV0053848,6761670-CN,#ff5500,-122.31945558,47.62982841,2023/09/20 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330065001029,6500.1029,6500.1,3,2020_3,,,N,2022/04/11 00:00:00+00,Insulation
-122.309352075,47.7124834570001,4343,11510 17TH AVE NE,8072,6799215,,Permit Issued,Construction Permit,1,0,1,0,113436,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, accessory to existing single family residence, per plans.",2021/03/05 00:00:00+00,2021/11/30 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.4013,700.4,530330007004013,ACC,1277068.901,263376.474,32909,DV0020433,6799215-CN,#ff5500,-122.3093667,47.71248928,2023/05/30 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007001014,700.1014,700.1,4,2021_4,,,N,2022/06/15 00:00:00+00,Site Final
-122.280616119,47.7133059780001,4344,11520 DURLAND AVE NE,6275,6618659,,Permit Issued,Construction Permit,1,0,1,0,70487,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) with garage in rear yard of existing single family residence, per plan.",2018/06/06 00:00:00+00,2019/07/29 00:00:00+00,2019,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,900.1007,900.1,530330009001007,ACC,1284147.558,263542.094,34096,DV0006991,6618659-CN,#ff5500,-122.28063074,47.7133118,2022/07/29 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330009001006,900.1006,900.1,3,2019_3,,,N,2020/09/15 00:00:00+00,Structural
-122.297174758,47.713620109,4345,11550 28TH AVE NE,8760,6839632,,Permit Issued,Construction Permit,1,0,1,0,168062,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) to existing single-family residence, per plan.",2021/10/07 00:00:00+00,2022/06/22 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.2015,700.2,530330007002015,ACC,1280074.083,263733.754,753062,DV0342841,6839632-CN,#ff5500,-122.29718938,47.71362593,2023/12/22 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007002020,700.2020,700.2,2,2022_2,,,N,,
-122.34997694,47.713977077,4348,11558 FREMONT AVE N,7385,6812724,,Permit Issued,Construction Permit,1,0,1,0,140000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single-family residence, per plan.",2021/01/12 00:00:00+00,2021/06/17 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.2010,402.2,530330004022010,ACC,1267080.396,264115.639,30881,DV0061080,6812724-CN,#ff5500,-122.34999157,47.7139829,2022/12/17 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004022014,402.2014,402.2,2,2021_2,,,Y,2022/01/26 00:00:00+00,Insulation
-122.264953785,47.498109142,4350,11639 BEACON AVE S,10964,6834226,,Permit Issued,Construction Permit,1,0,1,0,154757,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to Single Family Residence, per Standard Plan 6794017-SP.",2021/04/19 00:00:00+00,2021/05/10 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11900.4013,11900.4,530330119004013,ACC,1286542.4359,184987.207,744275,DV0339080,6834226-CN,#ff5500,-122.26496835,47.49811496,2022/11/10 00:00:00+00,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330119013008,11901.3008,11901.3,2,2021_2,,,Y,2022/04/25 00:00:00+00,Framing
-122.359876984,47.714693664,4353,11715 2ND AVE NW,6316,6831970,,Permit Issued,Construction Permit,1,0,1,0,189884,DADU,"Accessory Dwelling, Detached","Construct new Detached accessory dwelling unit (DADU) accessory to existing single family residence, per plan",2021/05/12 00:00:00+00,2021/07/13 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.3008,402.3,530330004023008,ACC,1264648.909,264425.159,30320,DV1099584,6831970-CN,#ff5500,-122.35989162,47.71469948,2023/01/13 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004023007,402.3007,402.3,3,2021_3,,,N,2022/01/28 00:00:00+00,Insulation
-122.285602109,47.714448256,4354,11733 40TH AVE NE,7005,6789079,,Permit Issued,Construction Permit,1,0,1,0,163587,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit [DADU], per plan.",2020/11/05 00:00:00+00,2021/05/27 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,800.1013,800.1,530330008001013,ACC,1282928.194,263981.807,33992,DV1134870,6789079-CN,#ff5500,-122.28561673,47.71445408,2022/11/27 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330008001013,800.1013,800.1,2,2021_2,,,N,2022/05/24 00:00:00+00,Insulation
-122.28553572,47.714548775,4355,11735 40TH AVE NE,10479,6820939,,Permit Issued,Construction Permit,1,0,1,0,166076,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit [DADU], per plan.",2021/04/30 00:00:00+00,2022/03/16 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,800.1013,800.1,530330008001013,ACC,1282945.226,264018.158,33981,DV0077864,6820939-CN,#ff5500,-122.28555034,47.7145546,2023/09/16 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330008001013,800.1013,800.1,1,2022_1,,,N,2022/04/15 00:00:00+00,Setback/Location
-122.32310243,47.7153632540001,4357,11744 5TH AVE NE,11209,6704508,,Permit Issued,Construction Permit,1,0,1,0,120000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to existing single family residence, per plan.",2019/01/22 00:00:00+00,2019/03/20 00:00:00+00,2019,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.6007,600.6,530330006006007,ACC,1273704.766,264491.955,32077,DV1162565,6704508-CN,#ff5500,-122.32311706,47.71536908,2023/09/20 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006013006,601.3006,601.3,1,2019_1,,,N,2022/03/23 00:00:00+00,Expired Advisory
-122.306109269,47.715544654,4358,11757 22ND AVE NE,7463,6816766,,Permit Issued,Construction Permit,1,0,1,0,147057,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit [DADU], accessory to existing single family residence, per plan.",2021/07/09 00:00:00+00,2021/11/22 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.4003,700.4,530330007004003,ACC,1277888.445,264477.598,32633,DV1108254,6816766-CN,#ff5500,-122.30612389,47.71555048,2023/05/22 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007001010,700.1010,700.1,4,2021_4,,,N,2022/06/30 00:00:00+00,Structural
-122.295217013,47.7146490910001,4363,11822 31ST PL NE,5310,6820261,3037585,Permit Issued,Construction Permit,1,0,1,0,542503,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) and detached accessory dwelling unit (DADU), per plan.",2021/03/03 00:00:00+00,2022/02/11 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.2018,700.2,530330007002018,ACC,1280563.078,264099.864,33364,DV0346718,6820261-CN,#ff5500,-122.29523164,47.71465492,2023/08/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007004005,700.4005,700.4,1,2022_1,,,N,2022/06/30 00:00:00+00,Structural
-122.295273324,47.714757648,4365,11826 31ST PL NE,5888,6820340,3037585,Permit Issued,Construction Permit,1,0,1,0,588447,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) and detached accessory dwelling unit (DADU), per plan",2021/03/03 00:00:00+00,2022/02/11 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.2018,700.2,530330007002018,ACC,1280549.9702,264139.7179,755557,DV0346719,6820340-CN,#ff5500,-122.29528795,47.71476347,2023/08/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007004005,700.4005,700.4,1,2022_1,,,N,2022/05/05 00:00:00+00,Insulation
-122.295327366,47.7148315100001,4368,11830 31ST PL NE,6832,6820339,3037585,Permit Issued,Construction Permit,1,0,1,0,650400,DADU,"Accessory Dwelling, Detached","Establish use as and construct single-family residence with an attached accessory dwelling unit (AADU) & detached accessory dwelling unit (DADU), per plan",2021/03/01 00:00:00+00,2022/02/11 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.2018,700.2,530330007002018,ACC,1280537.1809,264166.9082,755558,DV0346720,6820339-CN,#ff5500,-122.29534199,47.71483733,2023/08/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007004005,700.4005,700.4,1,2022_1,,,N,2022/06/16 00:00:00+00,Insulation
-122.358523793,47.716145624,4377,12001 1ST AVE NW,7674,6843344,,Permit Issued,Construction Permit,1,0,1,0,74977,DADU,"Accessory Dwelling, Detached","Remove existing shed and construct detached garage with accessory dwelling unit (DADU) to existing single family residence, per plan.",2021/08/25 00:00:00+00,2021/11/16 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.4018,402.4,530330004024018,ACC,1264992.457,264948.077,30228,DV0067867,6843344-CN,#ff5500,-122.35853843,47.71615144,2023/05/16 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004024011,402.4011,402.4,4,2021_4,,,N,2022/05/25 00:00:00+00,Framing
-122.368003754,47.7164412670001,4380,12015 9TH AVE NW,7214,6678976,3030134,Permit Issued,Construction Permit,1,0,1,0,112677,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to single family dwelling, per plan. Lot to be established by 3030134-LU. Single family residence to be established under 6642456-CN.",2018/08/29 00:00:00+00,2019/07/24 00:00:00+00,2019,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,500.3009,500.3,530330005003009,ACC,1262661.4324,265102.2867,29780,DV0334616,6678976-CN,#ff5500,-122.36801839,47.71644708,2024/01/24 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,6642456-CN,530330005002018,500.2018,500.2,3,2019_3,,,N,2022/01/07 00:00:00+00,Insulation
